AccountOID,ConsumptionDate,Consumption
151568,2020-11-15,3.768
34770,2019-06-06,1.428
261616,2021-01-28,7.937
56796,2019-05-04,1.051
274411,2020-04-14,0.267
258924,2020-07-08,1.053
106646,2019-06-09,0.408
253374,2020-11-21,0.460
250022,2019-12-11,1090.800
175989,2019-11-11,0.000
116228,2019-11-02,0.582
256924,2020-05-22,0.976
245314,2020-05-29,0.010
107142,2020-12-23,0.537
255254,2019-02-11,0.510
6547,2019-11-14,0.008
250020,2019-11-08,2156.970
199151,2020-06-11,0.000
798,2019-06-18,0.531
250097,2019-07-22,2.792
4910,2020-06-05,1.338
248224,2020-09-03,3.602
264362,2021-02-08,1.032
261206,2020-12-19,0.789
12857,2020-04-10,2.581
259030,2020-06-12,0.108
716,2020-02-18,0.500
142606,2019-08-08,1.580
246066,2020-12-18,13.110
9953,2021-02-04,0.223
29102,2021-03-11,0.895
8621,2019-01-13,1.327
246272,2019-06-08,0.953
247568,2019-12-23,0.542
61120,2019-10-12,0.576
256872,2020-05-15,0.885
136482,2020-12-07,0.482
6564,2020-07-31,0.108
11741,2019-10-17,2.141
97302,2021-02-04,0.334
251229,2021-03-05,1.930
20753,2020-02-25,0.103
261616,2019-07-11,24.189
247568,2019-04-12,1.276
16581,2020-10-15,0.515
54212,2019-10-02,0.030
135605,2021-01-06,1.635
4910,2020-06-27,1.532
107142,2020-02-21,0.104
135605,2020-12-15,1.456
256920,2021-01-21,1.670
250020,2021-02-24,707.700
71392,2018-12-28,0.939
244424,2019-12-06,1.100
256970,2020-03-02,0.254
258924,2021-01-21,0.572
171301,2019-07-04,0.683
13636,2019-09-20,1.476
5802,2019-12-01,0.014
72238,2019-08-09,0.379
151213,2019-06-03,0.350
13942,2020-12-31,1.610
71392,2021-03-19,0.578
10065,2020-02-19,0.000
56796,2018-12-15,0.973
123533,2021-01-12,0.460
251229,2019-06-21,2.110
244391,2019-12-19,0.482
244899,2019-03-28,1.576
7038,2020-08-02,0.440
40839,2020-10-27,0.379
5479,2020-11-04,0.323
34770,2021-03-16,0.472
245105,2019-10-19,8.050
55005,2019-11-19,1.408
123533,2019-08-21,0.564
56796,2020-06-06,1.081
6564,2019-02-14,0.466
256972,2019-02-26,0.260
798,2019-11-13,0.975
260283,2020-08-05,0.401
102613,2021-02-09,0.000
86661,2019-10-17,0.469
798,2019-05-28,0.383
40839,2020-02-13,0.463
264362,2019-04-28,0.758
9493,2020-04-19,0.000
40839,2020-03-20,0.754
245493,2020-12-06,1.265
107431,2019-03-25,42.019
69535,2019-06-20,9.170
115301,2019-09-27,1.779
256970,2021-03-24,0.167
251704,2019-07-09,7.649
264362,2020-12-25,1.319
80569,2020-07-28,1.003
15898,2020-06-12,1.014
260417,2020-11-18,0.566
245344,2020-10-15,0.053
245332,2021-02-26,0.000
71392,2020-09-02,1.556
6547,2019-09-06,0.105
142606,2019-03-31,1.688
260185,2021-01-17,13.979
263528,2019-11-09,1.328
116228,2020-12-24,0.371
20884,2020-10-30,0.269
16129,2021-02-05,0.317
199151,2020-05-21,0.000
246066,2020-10-21,7.700
144822,2021-03-03,0.006
254812,2019-05-03,3.792
263567,2020-06-27,5.290
199151,2020-11-06,0.196
262462,2021-03-12,1.080
260417,2020-05-03,1.123
116228,2018-12-11,0.661
3592,2020-08-18,0.000
102613,2019-08-20,0.000
247000,2020-02-01,1.132
16581,2019-09-03,0.198
187989,2020-10-03,0.359
245105,2019-05-03,4.450
139514,2019-12-15,0.793
144822,2020-07-12,0.255
262259,2020-03-09,0.850
54212,2020-07-05,0.646
248917,2020-12-01,9.935
264909,2020-10-05,0.110
245493,2020-08-26,0.930
69500,2020-05-06,0.764
848,2019-12-05,0.158
131327,2019-08-02,0.827
260283,2020-01-20,7.369
135605,2019-02-27,0.198
245105,2019-12-16,2.590
13964,2020-06-11,1.320
40839,2020-04-11,0.280
181113,2020-01-22,0.000
29330,2020-11-25,0.837
139517,2020-11-29,87.574
264362,2019-12-05,0.513
255813,2019-02-28,6.932
250095,2019-10-09,0.237
139516,2020-01-01,50.533
263528,2020-05-03,1.569
42923,2020-12-04,0.716
20681,2019-07-16,0.450
248917,2020-10-11,11.943
139517,2020-11-07,78.791
865,2021-03-05,0.260
250175,2021-03-20,2.300
257402,2020-11-08,2.310
175989,2020-12-09,0.000
261100,2021-03-05,1.301
269084,2020-06-29,2.736
249860,2019-07-04,3.337
256655,2021-03-11,0.000
256156,2020-02-24,2.300
263623,2020-11-05,24.330
44135,2020-04-10,0.937
250004,2019-06-15,1.090
256969,2019-12-05,3.323
32053,2021-02-12,129.522
58197,2019-11-07,0.269
107431,2021-01-07,54.820
59449,2019-10-24,0.682
199151,2020-07-03,0.000
283681,2020-01-18,2.756
6547,2020-01-24,0.000
17592,2019-11-13,0.139
277704,2021-02-01,0.435
261517,2020-06-10,0.000
65583,2019-09-29,1.124
245344,2020-05-15,0.026
9953,2019-01-10,0.105
34770,2020-08-09,0.679
13155,2020-10-13,0.086
250199,2021-02-15,5.446
716,2019-10-12,0.309
245302,2020-05-10,0.492
250567,2021-02-19,7.116
250020,2020-07-27,571.400
3941,2021-02-05,0.000
17194,2021-02-07,1.135
123533,2020-04-18,0.308
16129,2019-03-07,0.286
716,2020-12-07,0.259
245314,2019-10-20,0.400
244424,2020-10-16,0.920
262835,2020-11-26,4.881
6547,2019-10-18,0.087
150998,2020-06-29,1.068
13942,2021-02-05,1.824
250781,2019-12-05,0.326
256959,2021-02-20,0.000
848,2020-08-01,0.000
7087,2021-02-16,0.000
256947,2020-07-17,18.840
32383,2020-07-17,0.000
247389,2020-07-20,1.074
245314,2020-02-04,0.000
256946,2020-12-22,4.050
258102,2020-05-04,0.219
13537,2019-10-11,1.288
256502,2019-05-13,0.000
135605,2019-12-15,0.000
135605,2021-01-28,1.503
245105,2019-12-22,237.310
6564,2020-12-17,0.434
250020,2020-09-14,479.000
74697,2020-09-15,0.593
13024,2020-12-16,0.000
244424,2019-07-20,29.770
250255,2020-08-28,1.481
40839,2020-01-09,0.509
256919,2020-10-18,0.000
13636,2019-11-23,1.405
272294,2020-08-01,0.029
13942,2020-10-28,1.340
244680,2021-02-14,1.441
37358,2018-12-25,0.000
246629,2020-01-28,1.550
3941,2019-10-04,0.000
252388,2020-02-25,121.013
106646,2019-11-09,0.311
85008,2020-05-17,1.034
10481,2019-10-14,0.460
15898,2020-12-05,0.315
261100,2020-08-18,0.706
132516,2019-04-09,0.222
20884,2020-09-02,0.068
29401,2020-02-04,1.875
171301,2020-01-18,0.280
6555,2020-08-12,0.628
86661,2020-03-13,0.187
42923,2020-03-01,1.074
4910,2020-08-16,1.852
44135,2020-08-28,1.018
44788,2019-10-25,0.946
49043,2021-02-09,1.284
256970,2020-09-29,0.000
57653,2019-07-10,1.052
132516,2020-03-10,0.195
250199,2020-06-11,5.455
245883,2020-11-08,0.659
255813,2020-03-08,14.388
8621,2019-12-08,1.184
115301,2020-03-21,1.280
250567,2020-06-22,6.177
250175,2020-01-19,3.180
252969,2020-08-15,4.664
13155,2020-08-15,0.029
5802,2020-09-04,0.231
46157,2020-01-23,1.103
4910,2020-12-20,1.472
256084,2020-01-09,0.356
263623,2020-02-20,10.490
80569,2019-11-22,0.470
269416,2021-02-22,0.401
34770,2020-08-01,0.962
244680,2019-05-13,3.554
256969,2020-05-03,0.038
246596,2019-03-04,0.420
8621,2019-12-30,1.224
131327,2019-02-06,1.207
139514,2020-07-01,0.683
263528,2019-02-03,1.377
152526,2020-01-27,2.657
250781,2020-01-11,0.046
80569,2020-12-01,0.482
257172,2020-11-08,0.799
244391,2021-02-21,1.757
136213,2020-03-19,4.487
245515,2021-03-21,0.309
247568,2019-01-22,0.635
71392,2019-05-25,0.547
261616,2021-01-17,3.708
260221,2020-10-11,0.280
249660,2021-01-02,0.823
4910,2020-10-13,5.337
250020,2020-10-21,576.900
116228,2020-10-05,0.363
249943,2020-03-16,38.670
57653,2019-11-18,0.266
250781,2020-07-28,0.046
76953,2020-10-13,0.585
24294,2019-09-26,0.965
44788,2020-07-07,0.631
132516,2020-08-08,0.132
269416,2020-05-19,0.477
7038,2019-05-14,0.543
247389,2020-03-02,2.035
124089,2020-04-05,0.552
262645,2020-02-20,2.830
1004,2019-05-07,0.354
264362,2019-11-28,0.600
46157,2020-09-19,1.528
261986,2020-08-01,1.598
798,2019-05-14,0.717
277704,2020-11-14,0.350
135191,2019-07-21,0.508
29401,2019-06-08,2.775
249860,2020-01-06,1.331
269089,2020-07-24,0.247
246516,2020-12-15,0.001
17194,2019-01-05,1.422
122982,2020-12-10,0.778
7336,2020-05-17,0.115
259030,2020-03-21,0.149
17980,2021-02-08,0.884
257172,2020-10-24,0.229
46157,2019-03-15,1.275
65583,2019-10-12,1.052
16129,2020-06-03,0.701
13024,2020-10-28,0.083
62776,2021-02-28,0.823
283681,2020-10-20,2.901
112490,2019-12-23,0.127
122982,2021-03-22,0.932
269084,2020-10-22,1.006
252969,2020-09-26,3.226
150998,2020-05-11,0.985
24294,2019-01-04,0.597
260283,2020-02-04,19.231
256946,2020-09-22,3.140
123533,2019-06-18,0.217
56988,2020-06-24,0.000
259866,2019-09-15,1.120
254695,2020-09-19,0.078
246066,2020-03-17,21.210
142606,2020-08-08,1.907
97302,2020-12-05,0.282
20550,2019-08-02,0.651
65583,2019-08-24,1.610
246066,2021-03-04,7.080
29102,2020-09-26,1.280
6562,2020-04-27,0.165
6562,2019-01-29,0.046
6557,2020-05-23,0.588
255456,2019-04-10,0.452
97105,2020-05-19,1.102
274411,2019-04-18,0.185
17980,2020-02-22,0.367
46157,2020-06-11,7.736
259866,2019-11-07,0.167
37358,2019-09-07,0.000
135191,2020-09-03,0.437
33804,2020-06-25,0.833
261986,2019-10-01,0.928
20342,2020-08-28,1.543
57653,2020-08-13,0.794
69500,2020-09-27,0.437
250781,2020-11-21,0.476
250022,2021-02-04,338.100
256084,2020-03-13,0.297
255456,2019-09-06,0.595
179922,2021-01-31,0.594
255456,2019-02-20,0.583
184099,2020-09-02,0.701
46157,2019-04-20,0.796
256502,2019-04-30,0.000
136482,2020-01-31,0.464
107142,2019-08-24,0.324
256959,2020-12-18,1.710
184099,2020-08-11,0.449
246516,2020-11-03,0.000
245105,2019-11-24,2.950
152526,2019-04-23,0.000
269752,2021-03-13,0.784
5493,2019-11-01,0.000
263567,2021-03-10,3.990
246596,2019-03-27,0.455
5493,2020-07-11,0.000
72055,2020-05-10,0.386
6555,2021-02-04,0.504
20753,2021-02-10,0.408
268752,2019-11-21,0.958
272294,2019-12-04,0.306
6555,2020-07-20,0.502
123533,2020-03-06,0.164
244424,2020-12-26,0.030
21106,2020-10-03,0.000
37302,2020-04-29,0.000
255829,2021-03-23,1.011
7336,2020-01-26,0.000
250197,2020-03-28,5.075
269089,2020-01-21,0.785
261517,2020-08-27,0.000
49043,2020-05-06,1.809
152526,2019-04-01,0.000
97302,2019-12-28,0.213
97105,2021-03-09,0.017
71392,2020-09-24,1.579
257402,2020-08-20,4.380
249943,2019-04-15,34.570
13784,2020-06-06,0.900
250095,2020-03-05,0.586
115301,2019-12-22,1.718
151213,2019-04-06,0.568
256766,2020-07-03,3.183
8621,2020-07-26,1.378
116228,2019-06-06,0.322
97105,2020-01-01,0.030
8621,2021-03-17,1.365
16129,2019-10-06,0.550
1004,2020-09-21,0.366
7038,2019-04-02,0.260
252287,2019-06-21,0.927
249660,2020-07-10,1.019
139516,2019-06-17,45.165
274411,2020-04-06,0.361
13155,2021-02-08,0.168
17592,2019-02-08,0.137
76953,2018-12-25,0.232
244905,2020-06-14,0.317
256508,2019-09-30,0.000
12857,2019-09-25,1.557
263567,2021-01-11,2.310
20753,2019-12-08,0.180
49043,2019-01-05,1.553
249943,2020-08-14,29.910
65583,2019-12-17,0.001
13964,2020-08-08,2.441
244905,2021-02-14,0.413
187989,2019-01-13,1.019
244424,2019-03-03,1.330
13636,2019-12-30,1.578
139513,2020-10-18,60.649
283681,2020-08-15,1.433
244424,2020-04-10,0.010
255086,2020-05-16,0.070
248098,2020-11-15,0.027
256972,2020-06-05,0.000
5802,2020-10-20,0.255
76953,2019-08-14,0.060
264909,2020-10-27,24.560
256920,2020-10-11,3.920
256969,2019-09-18,0.457
244424,2019-08-26,1.830
6564,2020-12-09,0.489
124089,2020-06-10,0.262
260726,2019-06-17,1.831
263623,2020-03-14,9.130
68102,2019-09-04,0.337
249971,2019-11-17,490.000
21106,2020-03-14,0.000
256655,2020-11-27,0.000
37302,2020-10-22,0.531
262645,2020-02-12,5.020
76953,2020-02-29,0.561
115301,2020-07-30,1.148
175989,2019-08-21,0.000
139517,2020-03-21,93.289
20550,2020-10-13,0.547
20884,2019-06-30,0.144
283681,2020-01-29,2.481
108293,2020-03-06,0.085
6547,2019-03-14,0.252
29330,2020-10-10,0.708
252388,2020-09-10,128.475
260417,2020-05-26,0.975
245344,2020-11-06,0.069
255813,2019-01-26,10.162
72238,2020-07-04,0.323
142606,2020-07-30,1.014
33447,2020-07-06,0.935
253208,2019-09-08,0.040
267585,2020-02-07,13.454
151213,2020-07-15,0.445
42923,2020-07-26,0.737
187271,2019-07-26,0.921
139516,2020-08-19,65.560
181113,2020-10-23,0.000
97105,2021-02-01,0.467
13784,2020-12-21,1.925
136213,2020-09-12,7.467
256972,2020-06-27,0.020
251704,2019-06-17,2.710
257172,2020-02-22,0.210
261616,2021-02-08,0.300
150462,2020-10-25,0.445
5802,2020-04-26,0.000
20041,2021-01-27,0.071
6564,2019-10-28,0.007
76953,2020-09-21,0.265
255813,2019-09-14,0.286
248098,2019-05-04,0.281
16581,2019-12-30,0.057
152526,2019-02-24,0.000
262462,2020-02-21,12.596
263567,2019-11-09,9.940
107142,2020-04-12,0.249
9953,2021-02-26,0.286
112490,2020-10-04,0.349
69535,2020-12-27,0.807
29330,2019-06-11,0.884
72055,2020-11-29,0.393
251881,2019-04-21,1.052
250387,2019-08-15,1.043
16581,2019-04-08,0.000
255254,2019-05-14,0.642
261986,2019-01-10,0.750
245302,2020-06-16,1.687
56796,2019-08-04,0.000
259866,2019-12-13,0.311
250095,2020-11-20,0.623
179922,2019-03-31,0.362
256766,2020-01-05,4.273
246066,2020-03-03,11.230
255456,2019-09-02,0.510
267585,2020-10-20,10.781
20884,2020-06-04,0.039
245105,2021-01-27,3.250
13942,2019-10-28,2.125
798,2020-09-14,2.525
250095,2019-05-31,0.595
68102,2019-02-17,0.128
5493,2021-01-04,0.089
135191,2020-03-20,0.615
268752,2020-10-14,1.056
68102,2019-01-26,0.173
256351,2020-03-26,0.724
6562,2019-06-23,0.071
255813,2019-08-23,1.222
260283,2020-02-11,2.778
32383,2021-03-16,0.000
246272,2019-07-29,1.489
32053,2021-03-05,119.284
57653,2020-11-08,0.623
21106,2020-09-29,0.043
251704,2020-08-20,0.621
260221,2020-09-19,0.230
251704,2020-07-29,3.056
1004,2019-04-30,0.583
4910,2020-09-21,1.992
139513,2020-11-10,52.400
269089,2020-06-17,0.479
4910,2020-03-29,1.147
69500,2020-03-16,0.969
256351,2020-10-11,0.435
10065,2018-12-16,0.000
257172,2020-11-30,0.390
6564,2019-01-22,0.411
256946,2020-09-01,9.650
150998,2019-09-12,0.874
139514,2021-02-18,0.736
246272,2020-03-12,0.710
6557,2020-05-30,0.229
8621,2020-07-22,1.763
256919,2020-09-06,0.000
244391,2020-01-10,0.605
250195,2021-01-09,4.445
33804,2020-11-06,0.842
187989,2020-09-11,0.335
97302,2019-10-16,0.224
247000,2021-03-15,1.087
97105,2019-11-29,0.559
102613,2020-07-15,0.000
136482,2019-05-31,0.364
249971,2019-04-26,6.100
250252,2020-09-21,20.000
6547,2020-10-04,0.488
269416,2020-09-07,0.427
13155,2019-11-03,0.000
256872,2021-03-09,0.983
258102,2020-10-05,1.057
865,2019-05-05,0.455
137018,2020-11-25,0.193
259866,2021-02-06,0.791
6547,2021-01-19,0.436
255254,2019-06-25,0.493
253208,2021-01-11,1.032
5802,2019-08-08,0.266
250197,2019-06-17,3.923
256766,2020-01-18,6.382
24294,2020-10-22,0.763
29330,2020-04-21,0.801
97105,2019-05-28,0.091
267585,2020-10-26,10.684
250197,2020-12-27,5.770
6555,2019-11-28,0.146
283681,2019-07-19,2.801
59449,2019-11-08,1.067
262462,2020-01-14,1.332
245302,2019-02-06,3.568
4910,2019-06-27,2.223
262929,2020-06-26,1.613
37358,2019-09-02,0.000
80569,2020-12-14,0.443
250095,2019-02-26,0.209
261206,2019-01-24,0.705
97302,2019-07-07,0.253
16129,2020-12-23,0.849
20041,2020-03-08,0.555
13784,2020-12-14,1.645
245332,2020-01-22,0.000
29401,2020-09-14,1.941
20753,2021-01-03,0.630
244905,2021-01-12,1.494
56796,2019-11-23,1.088
10481,2020-11-17,0.849
17592,2019-11-26,0.090
245317,2020-02-20,0.217
256972,2019-04-04,0.240
49043,2021-03-16,0.896
250781,2021-03-08,0.058
5802,2020-05-29,0.153
263623,2020-02-29,10.380
123533,2020-02-20,0.283
251704,2021-02-26,6.651
17980,2018-12-15,0.398
245958,2021-03-02,0.600
273259,2019-09-17,0.314
151568,2020-02-28,4.572
244899,2020-12-01,0.692
10481,2019-11-20,0.334
181113,2020-03-04,0.000
72238,2020-08-16,1.996
255086,2019-10-15,0.130
7336,2019-12-20,0.343
13537,2020-11-22,1.393
13636,2021-02-24,1.222
250004,2020-10-08,97.000
270305,2020-04-17,0.265
261517,2020-07-21,0.000
139515,2020-09-03,1.051
136212,2019-08-02,1.094
260185,2019-06-26,7.349
97302,2019-09-03,0.118
245883,2020-04-24,0.579
716,2020-06-23,0.272
144822,2020-02-12,0.365
107142,2019-09-26,0.138
179922,2019-05-27,0.319
267585,2020-09-28,1.469
136482,2019-12-16,0.436
247568,2020-09-20,0.000
16129,2021-02-27,0.397
716,2021-02-09,0.696
245375,2020-12-04,0.434
250387,2020-03-07,1.085
249860,2021-02-02,1.970
20753,2021-01-18,0.291
16129,2020-07-11,0.851
139513,2020-03-27,66.460
256508,2021-01-30,0.000
250097,2020-06-12,2.970
250004,2020-11-21,84.000
97105,2019-06-06,0.610
190642,2020-06-19,0.244
13636,2020-10-04,2.379
184099,2020-06-25,0.886
181113,2019-09-14,0.000
269752,2020-09-07,1.037
34770,2020-03-24,1.575
269089,2021-01-12,0.733
33804,2019-09-25,0.950
7038,2018-12-25,0.329
107142,2020-09-07,0.235
187271,2019-01-30,0.870
16129,2019-03-11,0.182
131327,2019-12-31,1.029
258924,2020-05-11,5.570
260221,2020-07-30,0.910
260185,2020-01-26,5.918
139515,2020-06-30,0.955
171301,2019-06-23,0.971
74697,2021-02-07,0.537
283681,2019-10-19,3.375
252287,2020-07-05,0.669
17194,2020-11-17,1.527
256502,2021-01-28,0.941
249860,2018-12-30,0.726
277704,2020-06-24,0.432
245375,2019-12-24,0.275
250567,2019-08-26,5.243
33447,2020-01-12,1.335
254695,2020-05-09,0.354
16129,2020-08-02,0.642
112490,2020-12-24,0.086
137018,2019-04-18,0.270
244391,2020-05-18,0.938
5479,2020-09-19,1.226
150998,2019-05-05,1.348
264362,2019-07-06,1.184
256919,2020-06-29,0.000
248224,2020-08-11,4.673
248365,2019-12-19,3.140
250282,2020-08-16,2.199
257225,2020-08-30,0.003
2809,2021-01-22,0.480
247568,2020-12-09,0.259
65583,2020-02-05,0.005
29102,2020-12-29,1.098
179922,2019-06-17,0.214
250409,2020-10-09,0.000
17592,2020-01-30,0.210
6547,2020-05-08,0.003
150462,2020-10-21,0.468
253208,2020-05-06,0.252
249943,2020-04-13,29.210
136212,2020-07-25,1.144
10481,2020-09-20,0.580
187271,2020-05-07,0.896
171301,2020-03-25,1.196
190642,2020-04-15,0.622
139517,2020-10-23,74.935
179630,2020-07-15,0.036
251881,2019-05-05,0.789
54212,2020-05-02,0.753
179922,2021-02-05,0.364
128194,2020-03-08,0.789
57653,2020-01-22,0.794
20884,2019-07-15,0.726
256508,2019-11-05,0.000
74697,2020-01-03,0.857
132516,2020-04-07,0.360
97105,2021-03-17,0.013
245302,2021-01-16,0.809
716,2019-10-24,0.427
6564,2019-01-07,0.610
3941,2019-09-26,0.670
3941,2019-12-26,0.000
250095,2019-09-26,0.109
29401,2020-09-09,2.060
272294,2019-10-01,0.296
256502,2019-07-03,0.000
15898,2020-07-24,0.779
151568,2020-12-29,3.906
34770,2019-07-03,1.249
245375,2020-04-13,0.023
256655,2021-01-23,0.000
69535,2020-11-19,0.816
249860,2021-02-15,1.420
251229,2020-01-09,7.340
187271,2020-05-13,1.350
20550,2019-01-10,0.250
190642,2020-01-14,0.551
124089,2019-12-26,0.094
253177,2020-03-23,0.152
187271,2020-11-27,1.000
17980,2020-06-03,0.800
251229,2019-06-25,2.500
252287,2020-08-15,0.196
252388,2020-11-14,126.313
150462,2021-01-26,0.693
107431,2021-01-19,56.952
71392,2020-07-31,2.439
249897,2020-02-22,30.046
20041,2020-11-24,0.757
8621,2018-12-29,1.642
248128,2020-07-20,0.413
72238,2019-12-05,0.090
29102,2019-02-04,1.576
137018,2019-02-06,0.292
248098,2019-01-31,0.523
6562,2020-08-07,0.186
250781,2020-11-27,0.040
72238,2020-01-23,0.144
17592,2020-03-06,0.061
17194,2020-02-16,1.315
16129,2020-09-13,0.597
33447,2019-07-10,0.580
250436,2021-01-13,86.200
244899,2019-07-06,0.465
128194,2019-06-17,0.227
262929,2019-01-31,0.809
250022,2020-09-14,137.400
37302,2020-07-07,0.115
11741,2020-06-01,1.875
247389,2020-05-28,0.144
190642,2019-11-12,0.449
199151,2019-11-16,0.070
139515,2019-02-28,0.510
21106,2020-07-22,0.055
269752,2020-09-29,0.580
272294,2020-03-21,0.137
20550,2020-05-15,0.516
44135,2021-01-04,0.886
256970,2021-02-24,0.143
250022,2019-07-15,672.600
20681,2019-02-10,0.045
250197,2020-01-19,5.754
250282,2020-11-14,0.907
248917,2019-10-21,15.353
29102,2019-08-02,0.910
255254,2019-11-07,0.979
256655,2020-07-24,0.000
135605,2020-11-17,1.610
246066,2020-12-29,10.340
124089,2021-03-16,0.227
179922,2020-10-17,0.660
128194,2020-10-10,0.132
68102,2019-06-05,0.175
107142,2020-03-20,0.372
72238,2020-03-06,0.099
865,2020-10-27,0.255
13964,2020-01-12,2.099
244858,2019-09-04,5.948
248917,2019-04-04,16.579
20884,2020-01-03,0.095
39681,2020-02-14,0.316
150462,2020-05-02,0.095
20342,2019-03-28,1.037
273259,2020-11-29,0.254
16129,2019-04-12,0.414
245375,2019-10-02,0.785
17194,2020-02-13,1.515
13784,2020-07-22,1.026
250781,2020-09-24,0.041
273259,2021-03-16,0.315
54212,2020-10-11,0.846
24294,2019-03-10,0.078
246516,2020-01-07,0.000
256972,2020-04-30,0.000
244424,2019-09-18,1.450
139514,2019-10-30,0.850
255813,2018-12-10,9.154
132516,2020-04-01,0.841
152526,2020-08-12,0.112
246272,2020-07-20,1.310
246629,2020-06-26,3.068
139513,2019-10-28,5.940
274411,2019-04-09,0.145
32383,2020-10-02,0.000
6547,2019-06-19,0.228
270305,2019-11-26,0.000
244391,2020-04-16,0.642
249943,2020-01-29,25.980
32383,2019-09-07,0.000
256502,2020-12-20,0.000
106646,2019-12-02,0.483
12857,2019-12-24,1.724
254695,2020-08-14,212.690
251881,2021-03-08,2.277
58197,2021-03-07,0.495
256156,2020-03-06,4.150
151213,2019-05-12,0.779
69535,2019-08-27,1.161
144822,2019-09-17,0.200
6564,2019-08-09,1.003
244680,2021-01-08,3.460
250095,2020-12-12,0.430
244424,2019-11-14,1.370
254525,2020-12-29,0.000
20550,2019-08-10,0.851
256946,2021-02-25,2.760
248696,2019-10-01,0.001
270305,2020-06-22,0.000
250781,2020-08-19,0.543
258102,2021-03-22,0.000
107142,2019-03-01,0.114
13155,2019-10-31,0.104
244858,2019-06-17,5.003
34770,2019-09-06,0.695
250282,2020-01-31,4.163
139514,2020-01-07,0.506
245302,2019-09-08,0.083
17194,2020-06-07,1.210
181113,2019-07-07,217.420
13155,2019-03-24,0.000
80569,2020-05-16,0.279
6562,2019-12-17,0.000
253208,2020-03-25,0.002
269084,2021-03-11,2.202
270305,2021-01-07,0.000
274411,2019-05-02,0.187
56796,2020-04-16,1.018
254812,2020-02-28,0.678
5479,2020-09-20,0.565
244680,2019-11-05,2.715
251881,2020-01-25,2.074
256947,2020-11-09,2.550
39681,2020-11-20,0.548
244424,2020-06-22,0.540
29330,2019-03-24,1.140
249971,2019-06-23,525.000
269752,2020-02-22,0.378
136482,2019-11-23,0.656
264362,2020-12-02,1.069
260283,2020-05-28,0.008
263623,2020-06-29,6.040
256508,2020-02-29,0.000
1004,2019-08-09,0.364
106646,2019-08-04,0.184
246066,2020-12-07,10.480
257402,2021-03-18,2.560
54212,2020-04-28,1.074
250004,2019-01-28,1.480
10065,2021-02-09,0.026
150462,2019-11-13,0.202
260726,2020-02-22,0.001
249943,2019-11-10,28.410
262929,2019-01-09,2.155
247568,2020-11-17,0.595
74697,2021-01-02,0.501
249951,2020-03-23,0.009
46157,2019-06-27,0.783
246629,2020-05-25,0.983
37358,2019-05-19,0.009
71392,2020-12-30,0.899
249943,2021-03-02,28.410
61120,2020-11-09,7.480
190642,2019-09-15,0.257
20550,2019-05-05,0.575
269752,2019-12-04,0.487
865,2018-12-11,0.204
116228,2019-02-28,0.539
256970,2020-11-14,0.180
257402,2021-02-14,2.170
248128,2020-07-23,0.296
256508,2018-12-26,0.000
272294,2020-07-01,0.240
249971,2020-03-25,485.000
108293,2019-03-15,0.463
245992,2020-07-03,2.371
277704,2020-04-05,0.014
61120,2021-03-01,1.223
250197,2020-02-07,4.564
17592,2020-03-21,0.084
59449,2020-07-28,0.851
59449,2020-05-20,0.977
260417,2020-08-02,0.687
139517,2021-03-07,82.868
107431,2019-02-20,44.120
15898,2020-11-07,1.199
112490,2020-05-28,0.004
13942,2021-02-19,1.691
4910,2019-10-21,2.269
67113,2020-09-18,0.000
72238,2019-09-28,0.006
97302,2019-07-01,0.104
187271,2019-01-20,1.281
42923,2020-02-08,0.511
44135,2020-03-05,0.841
11741,2019-11-19,1.317
263623,2020-05-28,6.550
268752,2019-09-03,1.455
86661,2021-03-23,0.678
139516,2019-02-07,38.292
256655,2020-10-01,0.000
68102,2019-06-27,0.311
57653,2020-04-17,0.590
250022,2020-08-23,83.600
37358,2020-04-30,0.000
274411,2020-11-08,0.358
261616,2020-07-25,18.256
250567,2020-05-30,6.428
102613,2020-05-07,0.000
40839,2020-06-07,0.525
76953,2019-09-30,0.134
131327,2019-12-06,1.092
244899,2020-11-17,1.052
139516,2021-02-11,47.469
37358,2020-07-22,0.000
5802,2020-08-12,0.228
116228,2020-03-10,0.364
256502,2020-05-14,0.000
171301,2020-01-19,0.671
246596,2019-08-22,0.413
250436,2020-12-31,84.500
44788,2019-12-11,1.777
260185,2020-02-17,14.360
244424,2020-08-17,0.820
245375,2020-07-28,0.805
250175,2020-07-06,2.880
33804,2020-02-03,0.861
32383,2020-02-25,0.000
135191,2020-07-13,0.355
17592,2020-09-21,0.240
269416,2020-02-16,0.361
20550,2019-02-28,0.199
250252,2021-03-01,15.000
3941,2020-02-14,0.000
250175,2020-02-21,6.440
245515,2021-02-05,0.866
13784,2019-12-21,1.190
253374,2020-06-09,0.465
274411,2020-10-25,0.307
4910,2019-08-17,2.903
5493,2019-05-17,0.000
86661,2020-02-04,0.232
248098,2020-10-08,0.342
244858,2020-12-20,1.720
252388,2019-01-19,421.220
29401,2019-03-03,1.436
150998,2019-12-04,1.040
40839,2019-05-03,0.461
250574,2020-10-28,1.537
250567,2020-11-14,5.731
245375,2019-09-22,0.351
20342,2019-01-01,1.121
256872,2020-03-11,0.727
187271,2020-03-16,0.814
71392,2019-01-11,1.522
250022,2020-10-26,225.400
144822,2020-10-09,0.313
3941,2020-04-11,0.000
